time,lon,lat,H500
01/07/1979 (00:00),-112.893,44.2705,5443.68
01/07/1979 (00:00),-128.302,42.5011,5562.18
01/07/1979 (00:00),-127.925,42.5817,5564.68
01/07/1979 (00:00),-127.546,42.661,5567.18
01/07/1979 (00:00),-127.167,42.7389,5569.18
01/07/1979 (00:00),-126.786,42.8153,5570.68
01/07/1979 (00:00),-126.404,42.8904,5571.68
01/07/1979 (00:00),-126.021,42.964,5572.18
01/07/1979 (00:00),-125.637,43.0362,5572.68
01/07/1979 (00:00),-125.253,43.107,5573.18
01/07/1979 (00:00),-124.867,43.1763,5573.18
01/07/1979 (00:00),-124.48,43.2442,5572.68
01/07/1979 (00:00),-124.092,43.3106,5572.68
01/07/1979 (00:00),-123.704,43.3756,5573.18
01/07/1979 (00:00),-123.314,43.4391,5572.68
01/07/1979 (00:00),-122.923,43.5011,5572.68
01/07/1979 (00:00),-122.532,43.5617,5572.68
01/07/1979 (00:00),-122.14,43.6208,5571.68
01/07/1979 (00:00),-121.747,43.6784,5570.68
01/07/1979 (00:00),-121.353,43.7345,5568.68
01/07/1979 (00:00),-120.958,43.7891,5566.68
01/07/1979 (00:00),-120.562,43.8422,5563.68
01/07/1979 (00:00),-120.166,43.8938,5560.18
01/07/1979 (00:00),-119.769,43.9439,5556.68
01/07/1979 (00:00),-119.371,43.9925,5552.68
01/07/1979 (00:00),-118.973,44.0395,5548.18
01/07/1979 (00:00),-118.574,44.0851,5543.18
01/07/1979 (00:00),-118.174,44.1291,5538.18
01/07/1979 (00:00),-117.773,44.1715,5533.18
01/07/1979 (00:00),-117.372,44.2125,5527.18
01/07/1979 (00:00),-116.97,44.2518,5521.68
01/07/1979 (00:00),-116.568,44.2897,5515.68
01/07/1979 (00:00),-116.165,44.326,5508.68
01/07/1979 (00:00),-115.762,44.3607,5500.68
01/07/1979 (00:00),-115.358,44.3939,5491.68
01/07/1979 (00:00),-114.954,44.4255,5482.68
01/07/1979 (00:00),-114.549,44.4556,5474.18
01/07/1979 (00:00),-114.143,44.4841,5465.18
01/07/1979 (00:00),-113.738,44.511,5456.18
01/07/1979 (00:00),-113.332,44.5364,5446.68
01/07/1979 (00:00),-112.925,44.5602,5437.68
01/07/1979 (00:00),-128.413,42.779,5559.68
01/07/1979 (00:00),-128.034,42.8601,5562.18
01/07/1979 (00:00),-127.654,42.9398,5564.68
01/07/1979 (00:00),-127.272,43.0181,5566.68
01/07/1979 (00:00),-126.89,43.095,5568.18
01/07/1979 (00:00),-126.506,43.1705,5569.68
01/07/1979 (00:00),-126.121,43.2445,5570.18
01/07/1979 (00:00),-125.736,43.3172,5570.68
01/07/1979 (00:00),-125.349,43.3883,5571.18
01/07/1979 (00:00),-124.961,43.4581,5571.18
01/07/1979 (00:00),-124.573,43.5263,5571.18
01/07/1979 (00:00),-124.183,43.5932,5571.18
01/07/1979 (00:00),-123.792,43.6585,5571.68
01/07/1979 (00:00),-123.401,43.7224,5571.18
01/07/1979 (00:00),-123.008,43.7848,5571.68
01/07/1979 (00:00),-122.615,43.8457,5571.68
01/07/1979 (00:00),-122.221,43.9051,5571.18
01/07/1979 (00:00),-121.826,43.9631,5569.68
01/07/1979 (00:00),-121.43,44.0195,5568.18
01/07/1979 (00:00),-121.033,44.0744,5565.68
01/07/1979 (00:00),-120.635,44.1278,5563.18
01/07/1979 (00:00),-120.237,44.1797,5560.18
01/07/1979 (00:00),-119.838,44.2301,5556.18
01/07/1979 (00:00),-119.438,44.279,5551.68
01/07/1979 (00:00),-119.037,44.3263,5546.68
01/07/1979 (00:00),-118.636,44.3721,5542.18
01/07/1979 (00:00),-118.234,44.4163,5537.18
01/07/1979 (00:00),-117.832,44.4591,5531.68
01/07/1979 (00:00),-117.428,44.5002,5526.18
01/07/1979 (00:00),-117.025,44.5398,5520.18
01/07/1979 (00:00),-116.62,44.5779,5513.68
01/07/1979 (00:00),-116.215,44.6144,5506.18
01/07/1979 (00:00),-115.81,44.6494,5497.68
01/07/1979 (00:00),-115.404,44.6827,5488.68
01/07/1979 (00:00),-114.997,44.7145,5480.18
01/07/1979 (00:00),-114.59,44.7448,5471.18
01/07/1979 (00:00),-114.183,44.7735,5462.18
01/07/1979 (00:00),-113.775,44.8005,5452.68
01/07/1979 (00:00),-113.366,44.8261,5442.68
01/07/1979 (00:00),-112.958,44.85,5433.18
01/07/1979 (00:00),-128.525,43.0569,5557.18
01/07/1979 (00:00),-128.144,43.1385,5560.18
01/07/1979 (00:00),-127.762,43.2187,5562.68
01/07/1979 (00:00),-127.379,43.2974,5564.68
01/07/1979 (00:00),-126.995,43.3748,5566.18
01/07/1979 (00:00),-126.609,43.4507,5567.18
01/07/1979 (00:00),-126.223,43.5251,5568.18
01/07/1979 (00:00),-125.835,43.5982,5568.68
01/07/1979 (00:00),-125.447,43.6698,5569.18
01/07/1979 (00:00),-125.057,43.7399,5569.68
01/07/1979 (00:00),-124.666,43.8086,5569.68
01/07/1979 (00:00),-124.275,43.8758,5570.18
01/07/1979 (00:00),-123.882,43.9415,5570.68
01/07/1979 (00:00),-123.489,44.0057,5571.18
01/07/1979 (00:00),-123.094,44.0685,5570.68
01/07/1979 (00:00),-122.699,44.1297,5570.68
01/07/1979 (00:00),-122.303,44.1895,5570.68
01/07/1979 (00:00),-121.905,44.2478,5569.18
01/07/1979 (00:00),-121.508,44.3045,5567.68
01/07/1979 (00:00),-121.109,44.3598,5565.18
01/07/1979 (00:00),-120.709,44.4135,5562.68
01/07/1979 (00:00),-120.309,44.4657,5559.68
01/07/1979 (00:00),-119.908,44.5164,5555.18
01/07/1979 (00:00),-119.506,44.5655,5550.68
01/07/1979 (00:00),-119.103,44.6131,5546.18
01/07/1979 (00:00),-118.7,44.6592,5541.18
01/07/1979 (00:00),-118.295,44.7037,5535.68
01/07/1979 (00:00),-117.891,44.7467,5530.18
01/07/1979 (00:00),-117.485,44.7881,5524.18
01/07/1979 (00:00),-117.079,44.8279,5517.68
01/07/1979 (00:00),-116.673,44.8662,5511.18
01/07/1979 (00:00),-116.266,44.903,5503.68
01/07/1979 (00:00),-115.858,44.9381,5495.18
01/07/1979 (00:00),-115.45,44.9717,5486.18
01/07/1979 (00:00),-115.041,45.0037,5477.18
01/07/1979 (00:00),-114.632,45.0341,5468.18
01/07/1979 (00:00),-114.222,45.0629,5459.18
01/07/1979 (00:00),-113.812,45.0902,5449.18
01/07/1979 (00:00),-113.401,45.1158,5439.18
01/07/1979 (00:00),-112.99,45.1399,5429.18
01/07/1979 (00:00),-128.638,43.3349,5555.18
01/07/1979 (00:00),-128.256,43.4169,5557.68
01/07/1979 (00:00),-127.872,43.4976,5560.18
01/07/1979 (00:00),-127.487,43.5768,5562.68
01/07/1979 (00:00),-127.101,43.6546,5564.18
01/07/1979 (00:00),-126.713,43.7309,5565.18
01/07/1979 (00:00),-126.325,43.8058,5566.18
01/07/1979 (00:00),-125.935,43.8792,5567.18
01/07/1979 (00:00),-125.545,43.9512,5567.68
01/07/1979 (00:00),-125.153,44.0218,5568.18
01/07/1979 (00:00),-124.761,44.0908,5568.68
01/07/1979 (00:00),-124.367,44.1584,5569.18
01/07/1979 (00:00),-123.973,44.2245,5570.18
01/07/1979 (00:00),-123.577,44.2891,5570.68
01/07/1979 (00:00),-123.181,44.3522,5570.68
01/07/1979 (00:00),-122.784,44.4139,5570.68
01/07/1979 (00:00),-122.385,44.474,5570.18
01/07/1979 (00:00),-121.986,44.5326,5569.18
01/07/1979 (00:00),-121.586,44.5897,5567.18
01/07/1979 (00:00),-121.185,44.6453,5565.18
01/07/1979 (00:00),-120.784,44.6993,5562.18
01/07/1979 (00:00),-120.381,44.7518,5558.68
01/07/1979 (00:00),-119.978,44.8028,5554.68
01/07/1979 (00:00),-119.574,44.8522,5550.18
01/07/1979 (00:00),-119.169,44.9001,5545.18
01/07/1979 (00:00),-118.764,44.9464,5540.18
01/07/1979 (00:00),-118.357,44.9912,5534.68
01/07/1979 (00:00),-117.95,45.0344,5528.68
01/07/1979 (00:00),-117.543,45.0761,5522.18
01/07/1979 (00:00),-117.135,45.1161,5515.68
01/07/1979 (00:00),-116.726,45.1547,5508.68
01/07/1979 (00:00),-116.317,45.1916,5501.18
01/07/1979 (00:00),-115.907,45.227,5492.68
01/07/1979 (00:00),-115.496,45.2607,5484.18
01/07/1979 (00:00),-115.085,45.2929,5475.18
01/07/1979 (00:00),-114.674,45.3235,5465.68
01/07/1979 (00:00),-114.262,45.3525,5456.18
01/07/1979 (00:00),-113.85,45.3799,5446.18
01/07/1979 (00:00),-113.437,45.4057,5435.18
01/07/1979 (00:00),-113.024,45.43,5425.18
01/07/1979 (00:00),-128.753,43.6129,5553.18
01/07/1979 (00:00),-128.368,43.6954,5555.68
01/07/1979 (00:00),-127.982,43.7765,5558.18
01/07/1979 (00:00),-127.596,43.8562,5560.68
01/07/1979 (00:00),-127.208,43.9344,5562.18
01/07/1979 (00:00),-126.818,44.0111,5563.68
01/07/1979 (00:00),-126.428,44.0865,5564.68
01/07/1979 (00:00),-126.037,44.1603,5565.68
01/07/1979 (00:00),-125.644,44.2327,5566.68
01/07/1979 (00:00),-125.251,44.3037,5567.18
01/07/1979 (00:00),-124.857,44.3731,5567.68
01/07/1979 (00:00),-124.461,44.4411,5568.68
01/07/1979 (00:00),-124.065,44.5076,5569.68
01/07/1979 (00:00),-123.667,44.5726,5570.18
01/07/1979 (00:00),-123.269,44.6361,5570.68
01/07/1979 (00:00),-122.869,44.6981,5570.18
01/07/1979 (00:00),-122.469,44.7585,5569.68
01/07/1979 (00:00),-122.068,44.8175,5568.68
01/07/1979 (00:00),-121.666,44.8749,5567.18
01/07/1979 (00:00),-121.263,44.9308,5564.68
01/07/1979 (00:00),-120.859,44.9851,5561.68
01/07/1979 (00:00),-120.454,45.038,5558.18
01/07/1979 (00:00),-120.049,45.0892,5554.18
01/07/1979 (00:00),-119.643,45.1389,5549.68
01/07/1979 (00:00),-119.236,45.1871,5544.68
01/07/1979 (00:00),-118.828,45.2337,5539.68
01/07/1979 (00:00),-118.42,45.2787,5534.18
01/07/1979 (00:00),-118.011,45.3222,5527.68
01/07/1979 (00:00),-117.601,45.3641,5521.18
01/07/1979 (00:00),-117.191,45.4044,5514.18
01/07/1979 (00:00),-116.78,45.4432,5507.18
01/07/1979 (00:00),-116.368,45.4803,5499.18
01/07/1979 (00:00),-115.956,45.5159,5491.18
01/07/1979 (00:00),-115.543,45.5499,5482.18
01/07/1979 (00:00),-115.13,45.5822,5473.18
01/07/1979 (00:00),-114.716,45.613,5463.68
01/07/1979 (00:00),-114.302,45.6422,5453.18
01/07/1979 (00:00),-113.888,45.6698,5442.68
01/07/1979 (00:00),-113.473,45.6957,5432.18
01/07/1979 (00:00),-113.057,45.7201,5421.68
01/07/1979 (00:00),-128.868,43.8909,5551.18
01/07/1979 (00:00),-128.482,43.9739,5553.68
01/07/1979 (00:00),-128.094,44.0554,5556.18
01/07/1979 (00:00),-127.706,44.1356,5558.68
01/07/1979 (00:00),-127.316,44.2142,5560.18
01/07/1979 (00:00),-126.925,44.2914,5561.68
01/07/1979 (00:00),-126.533,44.3672,5562.68
01/07/1979 (00:00),-126.139,44.4415,5564.18
01/07/1979 (00:00),-125.745,44.5143,5565.18
01/07/1979 (00:00),-125.35,44.5856,5566.18
01/07/1979 (00:00),-124.953,44.6555,5567.68
01/07/1979 (00:00),-124.556,44.7239,5568.68
01/07/1979 (00:00),-124.157,44.7907,5569.18
01/07/1979 (00:00),-123.758,44.8561,5570.68
01/07/1979 (00:00),-123.357,44.92,5570.68
01/07/1979 (00:00),-122.956,44.9823,5570.18
01/07/1979 (00:00),-122.554,45.0431,5569.18
01/07/1979 (00:00),-122.15,45.1024,5568.18
01/07/1979 (00:00),-121.746,45.1602,5566.18
01/07/1979 (00:00),-121.341,45.2164,5564.18
01/07/1979 (00:00),-120.935,45.271,5560.68
01/07/1979 (00:00),-120.528,45.3242,5557.68
01/07/1979 (00:00),-120.121,45.3757,5553.18
01/07/1979 (00:00),-119.713,45.4258,5548.68
01/07/1979 (00:00),-119.304,45.4742,5543.68
01/07/1979 (00:00),-118.894,45.5211,5538.18
01/07/1979 (00:00),-118.483,45.5664,5533.18
01/07/1979 (00:00),-118.072,45.6101,5526.68
01/07/1979 (00:00),-117.66,45.6522,5520.18
01/07/1979 (00:00),-117.247,45.6928,5513.18
01/07/1979 (00:00),-116.834,45.7318,5505.68
01/07/1979 (00:00),-116.42,45.7691,5497.68
01/07/1979 (00:00),-116.006,45.8049,5489.18
01/07/1979 (00:00),-115.591,45.8391,5480.68
01/07/1979 (00:00),-115.176,45.8717,5471.68
01/07/1979 (00:00),-114.76,45.9026,5461.68
01/07/1979 (00:00),-114.343,45.932,5451.18
01/07/1979 (00:00),-113.926,45.9597,5440.18
01/07/1979 (00:00),-113.509,45.9858,5429.18
01/07/1979 (00:00),-113.091,46.0103,5419.18
01/07/1979 (00:00),-128.985,44.1689,5549.68
01/07/1979 (00:00),-128.597,44.2524,5552.18
01/07/1979 (00:00),-128.207,44.3344,5554.68
01/07/1979 (00:00),-127.817,44.415,5556.68
01/07/1979 (00:00),-127.425,44.4941,5558.18
01/07/1979 (00:00),-127.032,44.5717,5560.18
01/07/1979 (00:00),-126.638,44.6479,5561.18
01/07/1979 (00:00),-126.243,44.7226,5562.68
01/07/1979 (00:00),-125.847,44.7959,5564.18
01/07/1979 (00:00),-125.449,44.8676,5565.68
01/07/1979 (00:00),-125.051,44.9379,5567.18
01/07/1979 (00:00),-124.651,45.0067,5568.68
01/07/1979 (00:00),-124.251,45.0739,5569.18
01/07/1979 (00:00),-123.849,45.1397,5570.18
01/07/1979 (00:00),-123.447,45.2039,5570.18
01/07/1979 (00:00),-123.043,45.2666,5569.68
01/07/1979 (00:00),-122.639,45.3277,5568.68
01/07/1979 (00:00),-122.234,45.3874,5567.18
01/07/1979 (00:00),-121.827,45.4455,5565.68
01/07/1979 (00:00),-121.42,45.502,5563.18
01/07/1979 (00:00),-121.012,45.557,5560.18
01/07/1979 (00:00),-120.603,45.6104,5556.68
01/07/1979 (00:00),-120.194,45.6623,5552.68
01/07/1979 (00:00),-119.783,45.7126,5548.18
01/07/1979 (00:00),-119.372,45.7614,5543.18
01/07/1979 (00:00),-118.96,45.8085,5537.68
01/07/1979 (00:00),-118.547,45.8541,5531.68
01/07/1979 (00:00),-118.134,45.8981,5526.18
01/07/1979 (00:00),-117.719,45.9405,5519.68
01/07/1979 (00:00),-117.305,45.9812,5512.18
01/07/1979 (00:00),-116.889,46.0204,5504.68
01/07/1979 (00:00),-116.473,46.058,5496.68
01/07/1979 (00:00),-116.056,46.094,5488.18
01/07/1979 (00:00),-115.639,46.1284,5479.18
01/07/1979 (00:00),-115.221,46.1612,5469.68
01/07/1979 (00:00),-114.803,46.1923,5459.68
01/07/1979 (00:00),-114.384,46.2218,5449.18
01/07/1979 (00:00),-113.965,46.2497,5438.68
01/07/1979 (00:00),-113.545,46.276,5427.18
01/07/1979 (00:00),-113.125,46.3007,5416.18
01/07/1979 (00:00),-129.103,44.447,5548.18
01/07/1979 (00:00),-128.713,44.5309,5550.68
01/07/1979 (00:00),-128.322,44.6134,5553.18
01/07/1979 (00:00),-127.929,44.6944,5555.18
01/07/1979 (00:00),-127.536,44.774,5556.68
01/07/1979 (00:00),-127.141,44.8521,5558.68
01/07/1979 (00:00),-126.745,44.9287,5560.18
01/07/1979 (00:00),-126.348,45.0038,5561.68
01/07/1979 (00:00),-125.949,45.0775,5563.68
01/07/1979 (00:00),-125.55,45.1497,5565.18
01/07/1979 (00:00),-125.15,45.2203,5566.68
01/07/1979 (00:00),-124.748,45.2895,5568.18
01/07/1979 (00:00),-124.346,45.3571,5569.18
01/07/1979 (00:00),-123.942,45.4232,5570.18
01/07/1979 (00:00),-123.537,45.4878,5570.18
01/07/1979 (00:00),-123.132,45.5509,5569.68
01/07/1979 (00:00),-122.725,45.6124,5568.18
01/07/1979 (00:00),-122.318,45.6724,5566.68
01/07/1979 (00:00),-121.91,45.7308,5564.68
01/07/1979 (00:00),-121.5,45.7877,5562.68
01/07/1979 (00:00),-121.09,45.843,5559.68
01/07/1979 (00:00),-120.679,45.8968,5556.68
01/07/1979 (00:00),-120.267,45.949,5552.18
01/07/1979 (00:00),-119.854,45.9995,5547.68
01/07/1979 (00:00),-119.441,46.0486,5542.68
01/07/1979 (00:00),-119.027,46.096,5537.18
01/07/1979 (00:00),-118.612,46.1418,5531.18
01/07/1979 (00:00),-118.196,46.1861,5525.68
01/07/1979 (00:00),-117.78,46.2287,5519.18
01/07/1979 (00:00),-117.363,46.2698,5512.18
01/07/1979 (00:00),-116.945,46.3092,5504.18
01/07/1979 (00:00),-116.526,46.347,5496.18
01/07/1979 (00:00),-116.107,46.3832,5487.18
01/07/1979 (00:00),-115.688,46.4178,5478.18
01/07/1979 (00:00),-115.268,46.4507,5468.18
01/07/1979 (00:00),-114.847,46.4821,5458.18
01/07/1979 (00:00),-114.426,46.5118,5447.68
01/07/1979 (00:00),-114.005,46.5399,5436.68
01/07/1979 (00:00),-113.583,46.5663,5426.18
01/07/1979 (00:00),-113.16,46.5911,5415.18
01/07/1979 (00:00),-129.222,44.725,5547.18
01/07/1979 (00:00),-128.83,44.8094,5549.68
01/07/1979 (00:00),-128.437,44.8923,5551.68
01/07/1979 (00:00),-128.043,44.9738,5553.68
01/07/1979 (00:00),-127.647,45.0538,5555.18
01/07/1979 (00:00),-127.25,45.1324,5557.18
01/07/1979 (00:00),-126.852,45.2094,5558.68
01/07/1979 (00:00),-126.453,45.285,5561.18
01/07/1979 (00:00),-126.053,45.3591,5563.18
01/07/1979 (00:00),-125.652,45.4317,5565.18
01/07/1979 (00:00),-125.249,45.5028,5566.68
01/07/1979 (00:00),-124.846,45.5723,5568.18
01/07/1979 (00:00),-124.441,45.6403,5569.18
01/07/1979 (00:00),-124.036,45.7069,5569.68
01/07/1979 (00:00),-123.629,45.7718,5569.68
01/07/1979 (00:00),-123.221,45.8353,5569.18
01/07/1979 (00:00),-122.813,45.8971,5568.18
01/07/1979 (00:00),-122.403,45.9575,5566.68
01/07/1979 (00:00),-121.993,46.0162,5564.18
01/07/1979 (00:00),-121.581,46.0735,5562.18
01/07/1979 (00:00),-121.169,46.1291,5559.18
01/07/1979 (00:00),-120.756,46.1832,5555.68
01/07/1979 (00:00),-120.341,46.2356,5551.68
01/07/1979 (00:00),-119.927,46.2865,5547.18
01/07/1979 (00:00),-119.511,46.3358,5542.18
01/07/1979 (00:00),-119.094,46.3835,5536.68
01/07/1979 (00:00),-118.677,46.4297,5531.18
01/07/1979 (00:00),-118.259,46.4742,5525.18
01/07/1979 (00:00),-117.84,46.5171,5518.18
01/07/1979 (00:00),-117.421,46.5583,5511.68
01/07/1979 (00:00),-117.001,46.598,5504.18
01/07/1979 (00:00),-116.58,46.636,5495.68
01/07/1979 (00:00),-116.159,46.6725,5486.68
01/07/1979 (00:00),-115.737,46.7072,5477.18
01/07/1979 (00:00),-115.315,46.7404,5467.18
01/07/1979 (00:00),-114.892,46.7719,5456.68
01/07/1979 (00:00),-114.468,46.8018,5446.18
01/07/1979 (00:00),-114.044,46.83,5435.68
01/07/1979 (00:00),-113.62,46.8566,5424.18
01/07/1979 (00:00),-113.195,46.8816,5413.18
01/07/1979 (00:00),-129.343,45.003,5545.68
01/07/1979 (00:00),-128.949,45.0879,5548.18
01/07/1979 (00:00),-128.554,45.1713,5550.68
01/07/1979 (00:00),-128.158,45.2532,5552.18
01/07/1979 (00:00),-127.76,45.3337,5554.18
01/07/1979 (00:00),-127.361,45.4127,5556.18
01/07/1979 (00:00),-126.961,45.4902,5558.68
01/07/1979 (00:00),-126.56,45.5662,5560.68
01/07/1979 (00:00),-126.158,45.6407,5562.68
01/07/1979 (00:00),-125.755,45.7137,5564.68
01/07/1979 (00:00),-125.35,45.7852,5566.18
01/07/1979 (00:00),-124.945,45.8552,5568.18
01/07/1979 (00:00),-124.538,45.9236,5569.18
01/07/1979 (00:00),-124.13,45.9905,5569.18
01/07/1979 (00:00),-123.722,46.0558,5569.18
01/07/1979 (00:00),-123.312,46.1196,5569.18
01/07/1979 (00:00),-122.901,46.1819,5568.18
01/07/1979 (00:00),-122.489,46.2426,5566.18
01/07/1979 (00:00),-122.077,46.3017,5564.18
01/07/1979 (00:00),-121.663,46.3592,5561.68
01/07/1979 (00:00),-121.248,46.4152,5558.68
01/07/1979 (00:00),-120.833,46.4696,5554.68
01/07/1979 (00:00),-120.417,46.5224,5551.18
01/07/1979 (00:00),-119.999,46.5736,5547.18
01/07/1979 (00:00),-119.582,46.6231,5541.68
01/07/1979 (00:00),-119.163,46.6711,5536.68
01/07/1979 (00:00),-118.743,46.7175,5531.18
01/07/1979 (00:00),-118.323,46.7623,5525.18
01/07/1979 (00:00),-117.902,46.8054,5518.18
01/07/1979 (00:00),-117.48,46.847,5511.18
01/07/1979 (00:00),-117.058,46.8869,5503.68
01/07/1979 (00:00),-116.635,46.9251,5495.68
01/07/1979 (00:00),-116.211,46.9618,5486.18
01/07/1979 (00:00),-115.787,46.9967,5476.68
01/07/1979 (00:00),-115.362,47.0301,5466.18
01/07/1979 (00:00),-114.937,47.0618,5455.68
01/07/1979 (00:00),-114.511,47.0919,5445.18
01/07/1979 (00:00),-114.085,47.1203,5434.18
01/07/1979 (00:00),-113.658,47.147,5422.68
01/07/1979 (00:00),-113.231,47.1721,5411.18
01/07/1979 (00:00),-129.464,45.2809,5544.68
01/07/1979 (00:00),-129.069,45.3663,5547.18
01/07/1979 (00:00),-128.672,45.4502,5549.18
01/07/1979 (00:00),-128.273,45.5326,5551.18
01/07/1979 (00:00),-127.874,45.6135,5553.18
01/07/1979 (00:00),-127.473,45.693,5555.68
01/07/1979 (00:00),-127.071,45.771,5558.18
01/07/1979 (00:00),-126.668,45.8474,5560.18
01/07/1979 (00:00),-126.264,45.9223,5562.18
01/07/1979 (00:00),-125.859,45.9958,5564.18
01/07/1979 (00:00),-125.452,46.0676,5566.18
01/07/1979 (00:00),-125.045,46.138,5567.68
01/07/1979 (00:00),-124.636,46.2068,5568.68
01/07/1979 (00:00),-124.226,46.2741,5569.18
01/07/1979 (00:00),-123.815,46.3399,5569.18
01/07/1979 (00:00),-123.403,46.404,5568.68
01/07/1979 (00:00),-122.99,46.4666,5567.68
01/07/1979 (00:00),-122.576,46.5277,5565.68
01/07/1979 (00:00),-122.161,46.5871,5563.68
01/07/1979 (00:00),-121.746,46.645,5561.18
01/07/1979 (00:00),-121.329,46.7013,5558.18
01/07/1979 (00:00),-120.911,46.756,5554.68
01/07/1979 (00:00),-120.493,46.8091,5550.68
01/07/1979 (00:00),-120.073,46.8606,5546.18
01/07/1979 (00:00),-119.653,46.9105,5541.68
01/07/1979 (00:00),-119.232,46.9588,5536.68
01/07/1979 (00:00),-118.81,47.0054,5531.18
01/07/1979 (00:00),-118.387,47.0505,5525.18
01/07/1979 (00:00),-117.964,47.0939,5518.68
01/07/1979 (00:00),-117.54,47.1356,5511.18
01/07/1979 (00:00),-117.115,47.1758,5503.68
01/07/1979 (00:00),-116.69,47.2143,5495.18
01/07/1979 (00:00),-116.264,47.2511,5486.18
01/07/1979 (00:00),-115.837,47.2863,5476.18
01/07/1979 (00:00),-115.41,47.3199,5465.68
01/07/1979 (00:00),-114.982,47.3518,5455.18
01/07/1979 (00:00),-114.554,47.382,5444.68
01/07/1979 (00:00),-114.125,47.4106,5433.18
01/07/1979 (00:00),-113.696,47.4375,5420.68
01/07/1979 (00:00),-113.267,47.4627,5408.18
01/07/1979 (00:00),-129.587,45.5589,5543.18
01/07/1979 (00:00),-129.19,45.6447,5545.68
01/07/1979 (00:00),-128.791,45.7291,5548.18
01/07/1979 (00:00),-128.391,45.812,5550.18
01/07/1979 (00:00),-127.989,45.8934,5552.68
01/07/1979 (00:00),-127.587,45.9733,5555.18
01/07/1979 (00:00),-127.183,46.0517,5557.68
01/07/1979 (00:00),-126.778,46.1286,5560.18
01/07/1979 (00:00),-126.371,46.2039,5562.68
01/07/1979 (00:00),-125.964,46.2778,5564.68
01/07/1979 (00:00),-125.555,46.3501,5566.18
01/07/1979 (00:00),-125.146,46.4209,5567.68
01/07/1979 (00:00),-124.735,46.4901,5568.68
01/07/1979 (00:00),-124.323,46.5578,5568.68
01/07/1979 (00:00),-123.91,46.6239,5568.68
01/07/1979 (00:00),-123.496,46.6884,5568.18
01/07/1979 (00:00),-123.081,46.7514,5567.18
01/07/1979 (00:00),-122.664,46.8128,5565.68
01/07/1979 (00:00),-122.247,46.8726,5563.18
01/07/1979 (00:00),-121.829,46.9308,5560.18
01/07/1979 (00:00),-121.41,46.9874,5557.18
01/07/1979 (00:00),-120.99,47.0425,5554.18
01/07/1979 (00:00),-120.569,47.0959,5550.18
01/07/1979 (00:00),-120.148,47.1477,5546.18
01/07/1979 (00:00),-119.725,47.1979,5541.68
01/07/1979 (00:00),-119.302,47.2464,5536.68
01/07/1979 (00:00),-118.878,47.2934,5531.18
01/07/1979 (00:00),-118.453,47.3387,5525.18
01/07/1979 (00:00),-118.027,47.3823,5518.68
01/07/1979 (00:00),-117.601,47.4243,5511.68
01/07/1979 (00:00),-117.174,47.4647,5503.68
01/07/1979 (00:00),-116.746,47.5034,5495.18
01/07/1979 (00:00),-116.317,47.5405,5486.18
01/07/1979 (00:00),-115.888,47.5759,5476.18
01/07/1979 (00:00),-115.459,47.6097,5465.68
01/07/1979 (00:00),-115.029,47.6418,5454.68
01/07/1979 (00:00),-114.598,47.6722,5443.68
01/07/1979 (00:00),-114.167,47.7009,5432.18
01/07/1979 (00:00),-113.735,47.728,5419.68
01/07/1979 (00:00),-113.303,47.7534,5407.68
01/07/1979 (00:00),-129.712,45.8368,5542.68
01/07/1979 (00:00),-129.312,45.9231,5545.18
01/07/1979 (00:00),-128.911,46.008,5547.18
01/07/1979 (00:00),-128.509,46.0913,5549.68
01/07/1979 (00:00),-128.106,46.1732,5552.18
01/07/1979 (00:00),-127.701,46.2535,5554.68
01/07/1979 (00:00),-127.295,46.3324,5557.68
01/07/1979 (00:00),-126.888,46.4097,5560.18
01/07/1979 (00:00),-126.48,46.4855,5562.68
01/07/1979 (00:00),-126.07,46.5598,5564.68
01/07/1979 (00:00),-125.66,46.6325,5566.18
01/07/1979 (00:00),-125.248,46.7037,5567.68
01/07/1979 (00:00),-124.835,46.7733,5568.68
01/07/1979 (00:00),-124.421,46.8414,5568.68
01/07/1979 (00:00),-124.005,46.9079,5568.18
01/07/1979 (00:00),-123.589,46.9728,5567.68
01/07/1979 (00:00),-123.172,47.0362,5566.68
01/07/1979 (00:00),-122.753,47.0979,5565.18
01/07/1979 (00:00),-122.334,47.1581,5562.68
01/07/1979 (00:00),-121.914,47.2166,5560.18
01/07/1979 (00:00),-121.492,47.2736,5556.68
01/07/1979 (00:00),-121.07,47.3289,5554.18
01/07/1979 (00:00),-120.647,47.3827,5550.18
01/07/1979 (00:00),-120.223,47.4348,5546.18
01/07/1979 (00:00),-119.798,47.4853,5541.68
01/07/1979 (00:00),-119.373,47.5341,5536.68
01/07/1979 (00:00),-118.946,47.5813,5531.18
01/07/1979 (00:00),-118.519,47.6269,5525.68
